State,lat,long,Year,count,Age Group
Massachusetts (25),0,0,2009,89,55-59 years
Massachusetts (25),0,0,2009,217,60-64 years
Massachusetts (25),0,0,2009,247,65-69 years
Massachusetts (25),0,0,2009,171,70-74 years
Massachusetts (25),0,0,2009,55,75-79 years
Massachusetts (25),0,0,2009,181,80-84 years
Massachusetts (25),0,0,2009,38,85+ years
Massachusetts (25),0,0,2009,69,45-49 years
Massachusetts (25),0,0,2009,38,50-54 years
Massachusetts (25),0,0,2009,17,55-59 years
Massachusetts (25),0,0,2009,231,60-64 years
Massachusetts (25),0,0,2009,528,65-69 years
Massachusetts (25),0,0,2009,189,70-74 years
Massachusetts (25),0,0,2009,27,75-79 years
Massachusetts (25),0,0,2009,275,80-84 years
Maryland (24),0,0,1999,144,45-49 years
Maryland (24),0,0,1999,135,50-54 years
Maryland (24),0,0,1999,398,55-59 years
Maryland (24),0,0,1999,40,60-64 years
Maryland (24),0,0,1999,95,65-69 years
Maryland (24),0,0,1999,23,70-74 years
Maryland (24),0,0,1999,116,75-79 years
Maryland (24),0,0,1999,430,80-84 years
Maryland (24),0,0,1999,19,85+ years
Maryland (24),0,0,1999,130,40-44 years
Maryland (24),0,0,1999,186,45-49 years
Maryland (24),0,0,1999,79,50-54 years
Maryland (24),0,0,1999,167,55-59 years
Maryland (24),0,0,1999,19,60-64 years
Maryland (24),0,0,1999,28,65-69 years
Maryland (24),0,0,1999,17,70-74 years
Maryland (24),0,0,1999,33,75-79 years
Maryland (24),0,0,1999,22,80-84 years
Maryland (24),0,0,1999,22,85+ years
Maryland (24),0,0,2000,77,45-49 years
Maryland (24),0,0,2000,21,50-54 years
Maryland (24),0,0,2000,34,55-59 years
Maryland (24),0,0,2000,16,60-64 years
Maryland (24),0,0,2000,22,65-69 years
Maryland (24),0,0,2000,23,70-74 years
Maryland (24),0,0,2000,67,75-79 years
Maryland (24),0,0,2000,22,80-84 years
Maryland (24),0,0,2000,23,85+ years
Maryland (24),0,0,2000,24,45-49 years
Maryland (24),0,0,2000,17,50-54 years
Maryland (24),0,0,2000,20,55-59 years
Maryland (24),0,0,2000,32,60-64 years
Maryland (24),0,0,2000,17,65-69 years
Maryland (24),0,0,2000,46,70-74 years
Maryland (24),0,0,2000,102,75-79 years
Maryland (24),0,0,2000,26,80-84 years
Maryland (24),0,0,2000,26,85+ years
Maryland (24),0,0,2001,44,70-74 years
Maryland (24),0,0,2001,16,45-49 years
Maryland (24),0,0,2001,19,50-54 years
Maryland (24),0,0,2001,70,55-59 years
Maryland (24),0,0,2001,34,60-64 years
Maryland (24),0,0,2001,31,65-69 years
Maryland (24),0,0,2001,27,70-74 years
Maryland (24),0,0,2001,26,75-79 years
Maryland (24),0,0,2001,25,80-84 years
Maryland (24),0,0,2001,36,85+ years
Maryland (24),0,0,2001,20,45-49 years
Maryland (24),0,0,2001,22,50-54 years
Maryland (24),0,0,2001,71,55-59 years
Maryland (24),0,0,2001,154,60-64 years
Maryland (24),0,0,2001,26,65-69 years
Maryland (24),0,0,2001,40,70-74 years
Maryland (24),0,0,2001,56,75-79 years
Maryland (24),0,0,2001,22,80-84 years
Maryland (24),0,0,2001,21,85+ years
Maryland (24),0,0,2002,60,45-49 years
Maryland (24),0,0,2002,24,50-54 years
Maryland (24),0,0,2002,31,55-59 years
Maryland (24),0,0,2002,41,60-64 years
Maryland (24),0,0,2002,61,65-69 years
Maryland (24),0,0,2002,20,70-74 years
Maryland (24),0,0,2002,28,75-79 years
Maryland (24),0,0,2002,40,80-84 years
Maryland (24),0,0,2002,18,85+ years
Maryland (24),0,0,2002,17,45-49 years
Maryland (24),0,0,2002,54,50-54 years
Maryland (24),0,0,2002,125,55-59 years
Maryland (24),0,0,2002,18,60-64 years
Maryland (24),0,0,2002,49,65-69 years
Maryland (24),0,0,2002,31,70-74 years
Maryland (24),0,0,2002,22,75-79 years
Maryland (24),0,0,2002,27,80-84 years
Maryland (24),0,0,2002,52,85+ years
Maryland (24),0,0,2002,24,60-64 years
Maryland (24),0,0,2003,21,45-49 years
Maryland (24),0,0,2003,37,50-54 years
Maryland (24),0,0,2003,28,55-59 years
Maryland (24),0,0,2003,61,60-64 years
Maryland (24),0,0,2003,23,65-69 years
Maryland (24),0,0,2003,30,70-74 years
Maryland (24),0,0,2003,45,75-79 years
Maryland (24),0,0,2003,18,80-84 years
Maryland (24),0,0,2003,18,85+ years
Maryland (24),0,0,2003,24,45-49 years
Maryland (24),0,0,2003,41,50-54 years
Maryland (24),0,0,2003,148,55-59 years
Maryland (24),0,0,2003,39,60-64 years
Maryland (24),0,0,2003,39,65-69 years
Maryland (24),0,0,2003,19,70-74 years
Maryland (24),0,0,2003,19,75-79 years
Maryland (24),0,0,2003,28,80-84 years
Maryland (24),0,0,2003,72,85+ years
Maryland (24),0,0,2004,18,65-69 years
Maryland (24),0,0,2004,24,40-44 years
Maryland (24),0,0,2004,24,45-49 years
Maryland (24),0,0,2004,86,50-54 years
Maryland (24),0,0,2004,17,55-59 years
Maryland (24),0,0,2004,29,60-64 years
Maryland (24),0,0,2004,29,65-69 years
Maryland (24),0,0,2004,121,70-74 years
Maryland (24),0,0,2004,33,75-79 years
Maryland (24),0,0,2004,20,80-84 years
Maryland (24),0,0,2004,40,85+ years
Maryland (24),0,0,2004,23,45-49 years
Maryland (24),0,0,2004,53,50-54 years
Maryland (24),0,0,2004,24,55-59 years
Maryland (24),0,0,2004,17,60-64 years
Maryland (24),0,0,2004,68,65-69 years
Maryland (24),0,0,2004,16,70-74 years
Maryland (24),0,0,2004,21,75-79 years
Maryland (24),0,0,2004,36,80-84 years
Maryland (24),0,0,2004,53,85+ years
Maryland (24),0,0,2005,19,65-69 years
Maryland (24),0,0,2005,42,40-44 years
Maryland (24),0,0,2005,35,45-49 years
Maryland (24),0,0,2005,23,50-54 years
Maryland (24),0,0,2005,25,55-59 years
Maryland (24),0,0,2005,80,60-64 years
Maryland (24),0,0,2005,40,65-69 years
Maryland (24),0,0,2005,17,70-74 years
Maryland (24),0,0,2005,21,75-79 years
Maryland (24),0,0,2005,45,80-84 years
Maryland (24),0,0,2005,24,85+ years
Maryland (24),0,0,2005,202,45-49 years
Maryland (24),0,0,2005,19,50-54 years
Maryland (24),0,0,2005,96,55-59 years
Maryland (24),0,0,2005,31,60-64 years
Maryland (24),0,0,2005,17,65-69 years
Maryland (24),0,0,2005,25,70-74 years
Maryland (24),0,0,2005,75,75-79 years
Maryland (24),0,0,2005,116,80-84 years
Maryland (24),0,0,2005,51,85+ years
Maryland (24),0,0,2005,388,60-64 years
Maryland (24),0,0,2005,20,65-69 years
Maryland (24),0,0,2005,161,70-74 years
Maryland (24),0,0,2005,46,75-79 years
Maryland (24),0,0,2006,19,60-64 years
Maryland (24),0,0,2006,80,45-49 years
Maryland (24),0,0,2006,157,50-54 years
Maryland (24),0,0,2006,227,55-59 years
Maryland (24),0,0,2006,53,60-64 years
Maryland (24),0,0,2006,508,65-69 years
Maryland (24),0,0,2006,38,70-74 years
Maryland (24),0,0,2006,277,75-79 years
Maryland (24),0,0,2006,57,80-84 years
Maryland (24),0,0,2006,21,85+ years
Maryland (24),0,0,2006,27,45-49 years
Maryland (24),0,0,2006,85,50-54 years
Maryland (24),0,0,2006,201,55-59 years
Maryland (24),0,0,2006,299,60-64 years
Maryland (24),0,0,2006,17,65-69 years
Maryland (24),0,0,2006,72,70-74 years
Maryland (24),0,0,2006,620,75-79 years
Maryland (24),0,0,2006,58,80-84 years
Maryland (24),0,0,2006,398,85+ years
Maryland (24),0,0,2006,16,50-54 years
Maryland (24),0,0,2006,80,55-59 years
Maryland (24),0,0,2006,33,60-64 years
Maryland (24),0,0,2006,18,65-69 years
Maryland (24),0,0,2006,29,70-74 years
Maryland (24),0,0,2006,105,75-79 years
Maryland (24),0,0,2007,225,60-64 years
Maryland (24),0,0,2007,18,65-69 years
Maryland (24),0,0,2007,402,45-49 years
Maryland (24),0,0,2007,19,50-54 years
Maryland (24),0,0,2007,66,55-59 years
Maryland (24),0,0,2007,538,60-64 years
Maryland (24),0,0,2007,42,65-69 years
Maryland (24),0,0,2007,353,70-74 years
Maryland (24),0,0,2007,62,75-79 years
Maryland (24),0,0,2007,21,80-84 years
Maryland (24),0,0,2007,26,85+ years
Maryland (24),0,0,2007,76,45-49 years
Maryland (24),0,0,2007,193,50-54 years
Maryland (24),0,0,2007,331,55-59 years
Maryland (24),0,0,2007,31,60-64 years
Maryland (24),0,0,2007,409,65-69 years
Maryland (24),0,0,2007,25,70-74 years
Maryland (24),0,0,2007,275,75-79 years
Maryland (24),0,0,2007,45,80-84 years
Maryland (24),0,0,2007,75,85+ years
Maryland (24),0,0,2007,126,55-59 years
Maryland (24),0,0,2007,264,60-64 years
Maryland (24),0,0,2007,23,65-69 years
Maryland (24),0,0,2007,228,70-74 years
Maryland (24),0,0,2008,20,65-69 years
Maryland (24),0,0,2008,105,40-44 years
Maryland (24),0,0,2008,21,45-49 years
Maryland (24),0,0,2008,29,50-54 years
Maryland (24),0,0,2008,61,55-59 years
Maryland (24),0,0,2008,165,60-64 years
Maryland (24),0,0,2008,17,65-69 years
Maryland (24),0,0,2008,114,70-74 years
Maryland (24),0,0,2008,50,75-79 years
Maryland (24),0,0,2008,31,80-84 years
Maryland (24),0,0,2008,79,85+ years
Maryland (24),0,0,2008,17,40-44 years
Maryland (24),0,0,2008,16,45-49 years
Maryland (24),0,0,2008,19,50-54 years
Maryland (24),0,0,2008,18,55-59 years
Maryland (24),0,0,2008,16,60-64 years
Maryland (24),0,0,2008,19,65-69 years
Maryland (24),0,0,2008,18,70-74 years
Maryland (24),0,0,2008,21,75-79 years
Maryland (24),0,0,2008,17,80-84 years
Maryland (24),0,0,2008,23,85+ years
Maryland (24),0,0,2008,19,55-59 years
Maryland (24),0,0,2008,16,60-64 years
Maryland (24),0,0,2008,22,65-69 years
Maryland (24),0,0,2009,20,60-64 years
Maryland (24),0,0,2009,55,65-69 years
Maryland (24),0,0,2009,19,40-44 years
Maryland (24),0,0,2009,149,45-49 years
Maryland (24),0,0,2009,22,50-54 years
Maryland (24),0,0,2009,38,55-59 years
Maryland (24),0,0,2009,210,60-64 years
Maryland (24),0,0,2009,18,65-69 years
Maryland (24),0,0,2009,17,70-74 years
Maryland (24),0,0,2009,25,75-79 years
Maryland (24),0,0,2009,56,80-84 years
Maryland (24),0,0,2009,21,85+ years
Maryland (24),0,0,2009,17,45-49 years
Maryland (24),0,0,2009,308,50-54 years
Maryland (24),0,0,2009,19,55-59 years
Maryland (24),0,0,2009,28,60-64 years
Maryland (24),0,0,2009,73,65-69 years
Maryland (24),0,0,2009,17,70-74 years
Maryland (24),0,0,2009,20,75-79 years
Maryland (24),0,0,2009,30,80-84 years
Maryland (24),0,0,2009,315,85+ years
Maryland (24),0,0,2009,16,50-54 years
Maryland (24),0,0,2009,17,55-59 years
Maryland (24),0,0,2009,25,60-64 years
Maryland (24),0,0,2009,70,65-69 years
Maryland (24),0,0,2009,18,70-74 years
Maine (23),0,0,1999,24,50-54 years
Maine (23),0,0,1999,25,55-59 years
Maine (23),0,0,1999,234,60-64 years
Maine (23),0,0,1999,38,65-69 years
Maine (23),0,0,1999,17,70-74 years
Maine (23),0,0,1999,16,75-79 years
Maine (23),0,0,1999,111,80-84 years
Maine (23),0,0,1999,25,85+ years
Maine (23),0,0,2000,16,50-54 years
Maine (23),0,0,2000,91,55-59 years
Maine (23),0,0,2000,27,60-64 years
Maine (23),0,0,2000,21,65-69 years
Maine (23),0,0,2000,35,70-74 years
Maine (23),0,0,2000,23,75-79 years
Maine (23),0,0,2000,28,80-84 years
Maine (23),0,0,2000,28,85+ years
Maine (23),0,0,2001,82,45-49 years
Maine (23),0,0,2001,92,50-54 years
Maine (23),0,0,2001,81,55-59 years
Maine (23),0,0,2001,60,60-64 years
Maine (23),0,0,2001,16,65-69 years
Maine (23),0,0,2001,30,70-74 years
Maine (23),0,0,2001,46,75-79 years
Maine (23),0,0,2001,17,80-84 years
Maine (23),0,0,2001,48,85+ years
Maine (23),0,0,2002,29,45-49 years
Maine (23),0,0,2002,38,50-54 years
Maine (23),0,0,2002,101,55-59 years
Maine (23),0,0,2002,57,60-64 years
Maine (23),0,0,2002,41,65-69 years
Maine (23),0,0,2002,49,70-74 years
Maine (23),0,0,2002,43,75-79 years
Maine (23),0,0,2002,29,80-84 years
Maine (23),0,0,2002,85,85+ years
Maine (23),0,0,2003,46,50-54 years
Maine (23),0,0,2003,112,55-59 years
Maine (23),0,0,2003,18,60-64 years
Maine (23),0,0,2003,31,65-69 years
Maine (23),0,0,2003,185,70-74 years
Maine (23),0,0,2003,22,75-79 years
Maine (23),0,0,2003,20,80-84 years
Maine (23),0,0,2003,25,85+ years
Maine (23),0,0,2004,146,45-49 years
Maine (23),0,0,2004,199,50-54 years
Maine (23),0,0,2004,135,55-59 years
Maine (23),0,0,2004,29,60-64 years
Maine (23),0,0,2004,25,65-69 years
Maine (23),0,0,2004,95,70-74 years
Maine (23),0,0,2004,112,75-79 years
Maine (23),0,0,2004,36,80-84 years
Maine (23),0,0,2004,105,85+ years
Maine (23),0,0,2005,97,45-49 years
Maine (23),0,0,2005,35,50-54 years
Maine (23),0,0,2005,101,55-59 years
Maine (23),0,0,2005,227,60-64 years
Maine (23),0,0,2005,166,65-69 years
Maine (23),0,0,2005,89,70-74 years
Maine (23),0,0,2005,19,75-79 years
Maine (23),0,0,2005,98,80-84 years
Maine (23),0,0,2005,99,85+ years
Maine (23),0,0,2006,69,45-49 years
Maine (23),0,0,2006,177,50-54 years
Maine (23),0,0,2006,130,55-59 years
Maine (23),0,0,2006,22,60-64 years
Maine (23),0,0,2006,21,65-69 years
Maine (23),0,0,2006,170,70-74 years
Maine (23),0,0,2006,20,75-79 years
Maine (23),0,0,2006,41,80-84 years
Maine (23),0,0,2006,333,85+ years
Maine (23),0,0,2007,33,45-49 years
Maine (23),0,0,2007,35,50-54 years
Maine (23),0,0,2007,36,55-59 years
Maine (23),0,0,2007,273,60-64 years
Maine (23),0,0,2007,370,65-69 years
Maine (23),0,0,2007,254,70-74 years
Maine (23),0,0,2007,55,75-79 years
Maine (23),0,0,2007,17,80-84 years
Maine (23),0,0,2007,44,85+ years
Maine (23),0,0,2008,163,45-49 years
Maine (23),0,0,2008,194,50-54 years
Maine (23),0,0,2008,45,55-59 years
Maine (23),0,0,2008,206,60-64 years
Maine (23),0,0,2008,21,65-69 years
Maine (23),0,0,2008,157,70-74 years
Maine (23),0,0,2008,75,75-79 years
Maine (23),0,0,2008,16,80-84 years
Maine (23),0,0,2008,149,85+ years
Maine (23),0,0,2009,426,50-54 years
Maine (23),0,0,2009,314,55-59 years
Maine (23),0,0,2009,155,60-64 years
Maine (23),0,0,2009,26,65-69 years
Maine (23),0,0,2009,188,70-74 years
Maine (23),0,0,2009,190,75-79 years
Maine (23),0,0,2009,109,80-84 years
Maine (23),0,0,2009,315,85+ years
Louisiana (22),0,0,1999,213,45-49 years
Louisiana (22),0,0,1999,37,50-54 years
Louisiana (22),0,0,1999,38,55-59 years
Louisiana (22),0,0,1999,171,60-64 years
Louisiana (22),0,0,1999,20,65-69 years
Louisiana (22),0,0,1999,49,70-74 years
Louisiana (22),0,0,1999,377,75-79 years
Louisiana (22),0,0,1999,24,80-84 years
Louisiana (22),0,0,1999,31,85+ years
Louisiana (22),0,0,1999,40,45-49 years
Louisiana (22),0,0,1999,326,50-54 years
Louisiana (22),0,0,1999,390,55-59 years
Louisiana (22),0,0,1999,277,60-64 years
Louisiana (22),0,0,1999,64,65-69 years
Louisiana (22),0,0,1999,39,70-74 years
Louisiana (22),0,0,1999,171,75-79 years
Louisiana (22),0,0,1999,239,80-84 years
Louisiana (22),0,0,1999,55,85+ years
Louisiana (22),0,0,2000,237,45-49 years
Louisiana (22),0,0,2000,25,50-54 years
Louisiana (22),0,0,2000,142,55-59 years
Louisiana (22),0,0,2000,87,60-64 years
Louisiana (22),0,0,2000,199,65-69 years
Louisiana (22),0,0,2000,496,70-74 years
Louisiana (22),0,0,2000,337,75-79 years
Louisiana (22),0,0,2000,158,80-84 years
Louisiana (22),0,0,2000,33,85+ years
Louisiana (22),0,0,2000,185,45-49 years
Louisiana (22),0,0,2000,216,50-54 years
Louisiana (22),0,0,2000,108,55-59 years
Louisiana (22),0,0,2000,295,60-64 years
Louisiana (22),0,0,2000,227,65-69 years
Louisiana (22),0,0,2000,31,70-74 years
Louisiana (22),0,0,2000,39,75-79 years
Louisiana (22),0,0,2000,192,80-84 years
Louisiana (22),0,0,2000,20,85+ years
Louisiana (22),0,0,2001,53,45-49 years
Louisiana (22),0,0,2001,359,50-54 years
Louisiana (22),0,0,2001,20,55-59 years
Louisiana (22),0,0,2001,38,60-64 years
Louisiana (22),0,0,2001,59,65-69 years
Louisiana (22),0,0,2001,399,70-74 years
Louisiana (22),0,0,2001,373,75-79 years
Louisiana (22),0,0,2001,267,80-84 years
Louisiana (22),0,0,2001,62,85+ years
Louisiana (22),0,0,2001,21,45-49 years
Louisiana (22),0,0,2001,45,50-54 years
Louisiana (22),0,0,2001,204,55-59 years
Louisiana (22),0,0,2001,212,60-64 years
Louisiana (22),0,0,2001,52,65-69 years
Louisiana (22),0,0,2001,209,70-74 years
Louisiana (22),0,0,2001,20,75-79 years
Louisiana (22),0,0,2001,165,80-84 years
Louisiana (22),0,0,2001,66,85+ years
Louisiana (22),0,0,2002,18,45-49 years
Louisiana (22),0,0,2002,228,50-54 years
Louisiana (22),0,0,2002,539,55-59 years
Louisiana (22),0,0,2002,299,60-64 years
Louisiana (22),0,0,2002,187,65-69 years
Louisiana (22),0,0,2002,40,70-74 years
Louisiana (22),0,0,2002,201,75-79 years
Louisiana (22),0,0,2002,210,80-84 years
Louisiana (22),0,0,2002,140,85+ years
Louisiana (22),0,0,2002,268,45-49 years
Louisiana (22),0,0,2002,247,50-54 years
Louisiana (22),0,0,2002,36,55-59 years
Louisiana (22),0,0,2002,30,60-64 years
Louisiana (22),0,0,2002,145,65-69 years
Louisiana (22),0,0,2002,22,70-74 years
Louisiana (22),0,0,2002,41,75-79 years
Louisiana (22),0,0,2002,263,80-84 years
Louisiana (22),0,0,2002,17,85+ years
Louisiana (22),0,0,2003,26,45-49 years
Louisiana (22),0,0,2003,45,50-54 years
Louisiana (22),0,0,2003,298,55-59 years
Louisiana (22),0,0,2003,249,60-64 years
Louisiana (22),0,0,2003,236,65-69 years
Louisiana (22),0,0,2003,55,70-74 years
Louisiana (22),0,0,2003,17,75-79 years
Louisiana (22),0,0,2003,38,80-84 years
Louisiana (22),0,0,2003,167,85+ years
Louisiana (22),0,0,2003,165,45-49 years
Louisiana (22),0,0,2003,58,50-54 years
Louisiana (22),0,0,2003,183,55-59 years
Louisiana (22),0,0,2003,129,60-64 years
Louisiana (22),0,0,2003,46,65-69 years
Louisiana (22),0,0,2003,18,70-74 years
Louisiana (22),0,0,2003,148,75-79 years
Louisiana (22),0,0,2003,407,80-84 years
Louisiana (22),0,0,2003,220,85+ years
Louisiana (22),0,0,2003,163,65-69 years
Louisiana (22),0,0,2003,30,70-74 years
Louisiana (22),0,0,2004,136,45-49 years
Louisiana (22),0,0,2004,158,50-54 years
Louisiana (22),0,0,2004,87,55-59 years
Louisiana (22),0,0,2004,241,60-64 years
Louisiana (22),0,0,2004,177,65-69 years
Louisiana (22),0,0,2004,21,70-74 years
Louisiana (22),0,0,2004,25,75-79 years
Louisiana (22),0,0,2004,94,80-84 years
Louisiana (22),0,0,2004,30,85+ years
Louisiana (22),0,0,2004,161,45-49 years
Louisiana (22),0,0,2004,32,50-54 years
Louisiana (22),0,0,2004,151,55-59 years
Louisiana (22),0,0,2004,137,60-64 years
Louisiana (22),0,0,2004,159,65-69 years
Louisiana (22),0,0,2004,37,70-74 years
Louisiana (22),0,0,2004,92,75-79 years
Louisiana (22),0,0,2004,86,80-84 years
Louisiana (22),0,0,2004,22,85+ years
Louisiana (22),0,0,2005,114,45-49 years
Louisiana (22),0,0,2005,86,50-54 years
Louisiana (22),0,0,2005,46,55-59 years
Louisiana (22),0,0,2005,100,60-64 years
Louisiana (22),0,0,2005,265,65-69 years
Louisiana (22),0,0,2005,141,70-74 years
Louisiana (22),0,0,2005,106,75-79 years
Louisiana (22),0,0,2005,25,80-84 years
Louisiana (22),0,0,2005,106,85+ years
Louisiana (22),0,0,2005,102,45-49 years
Louisiana (22),0,0,2005,49,50-54 years
Louisiana (22),0,0,2005,142,55-59 years
Louisiana (22),0,0,2005,131,60-64 years
Louisiana (22),0,0,2005,57,65-69 years
Louisiana (22),0,0,2005,16,70-74 years
Louisiana (22),0,0,2005,82,75-79 years
Louisiana (22),0,0,2005,19,80-84 years
Louisiana (22),0,0,2005,91,85+ years
Louisiana (22),0,0,2006,91,45-49 years
Louisiana (22),0,0,2006,78,50-54 years
Louisiana (22),0,0,2006,21,55-59 years
Louisiana (22),0,0,2006,52,60-64 years
Louisiana (22),0,0,2006,50,65-69 years
Louisiana (22),0,0,2006,65,70-74 years
Louisiana (22),0,0,2006,43,75-79 years
Louisiana (22),0,0,2006,22,80-84 years
Louisiana (22),0,0,2006,39,85+ years
Louisiana (22),0,0,2006,128,45-49 years
Louisiana (22),0,0,2006,87,50-54 years
Louisiana (22),0,0,2006,50,55-59 years
Louisiana (22),0,0,2006,50,60-64 years
Louisiana (22),0,0,2006,46,65-69 years
Louisiana (22),0,0,2006,31,70-74 years
Louisiana (22),0,0,2006,78,75-79 years
Louisiana (22),0,0,2006,48,80-84 years
Louisiana (22),0,0,2006,31,85+ years
Louisiana (22),0,0,2007,40,45-49 years
Louisiana (22),0,0,2007,47,50-54 years
Louisiana (22),0,0,2007,36,55-59 years
Louisiana (22),0,0,2007,57,60-64 years
Louisiana (22),0,0,2007,22,65-69 years
Louisiana (22),0,0,2007,25,70-74 years
Louisiana (22),0,0,2007,26,75-79 years
Louisiana (22),0,0,2007,31,80-84 years
Louisiana (22),0,0,2007,41,85+ years
Louisiana (22),0,0,2007,25,45-49 years
Louisiana (22),0,0,2007,18,50-54 years
Louisiana (22),0,0,2007,78,55-59 years
Louisiana (22),0,0,2007,49,60-64 years
Louisiana (22),0,0,2007,38,65-69 years
Louisiana (22),0,0,2007,40,70-74 years
Louisiana (22),0,0,2007,33,75-79 years
Louisiana (22),0,0,2007,16,80-84 years
Louisiana (22),0,0,2007,74,85+ years
Louisiana (22),0,0,2008,35,45-49 years
Louisiana (22),0,0,2008,16,50-54 years
Louisiana (22),0,0,2008,16,55-59 years
Louisiana (22),0,0,2008,55,60-64 years
Louisiana (22),0,0,2008,44,65-69 years
Louisiana (22),0,0,2008,24,70-74 years
Louisiana (22),0,0,2008,26,75-79 years
Louisiana (22),0,0,2008,19,80-84 years
Louisiana (22),0,0,2008,35,85+ years
Louisiana (22),0,0,2008,46,45-49 years
Louisiana (22),0,0,2008,33,50-54 years
Louisiana (22),0,0,2008,59,55-59 years
Louisiana (22),0,0,2008,26,60-64 years
Louisiana (22),0,0,2008,25,65-69 years
Louisiana (22),0,0,2008,33,70-74 years
Louisiana (22),0,0,2008,17,75-79 years
Louisiana (22),0,0,2008,39,80-84 years
Louisiana (22),0,0,2008,17,85+ years
Louisiana (22),0,0,2009,17,65-69 years
Louisiana (22),0,0,2009,25,45-49 years
Louisiana (22),0,0,2009,47,50-54 years
Louisiana (22),0,0,2009,17,55-59 years
Louisiana (22),0,0,2009,65,60-64 years
Louisiana (22),0,0,2009,26,65-69 years
Louisiana (22),0,0,2009,286,70-74 years
Louisiana (22),0,0,2009,62,75-79 years
Louisiana (22),0,0,2009,136,80-84 years
Louisiana (22),0,0,2009,93,85+ years
Louisiana (22),0,0,2009,17,45-49 years
Louisiana (22),0,0,2009,139,50-54 years
Louisiana (22),0,0,2009,61,55-59 years
Louisiana (22),0,0,2009,33,60-64 years
Louisiana (22),0,0,2009,56,65-69 years
Louisiana (22),0,0,2009,36,70-74 years
Louisiana (22),0,0,2009,24,75-79 years
Louisiana (22),0,0,2009,66,80-84 years
Louisiana (22),0,0,2009,117,85+ years
Kentucky (21),0,0,1999,136,50-54 years
Kentucky (21),0,0,1999,86,55-59 years
Kentucky (21),0,0,1999,26,60-64 years
Kentucky (21),0,0,1999,55,65-69 years
Kentucky (21),0,0,1999,20,70-74 years
Kentucky (21),0,0,1999,18,75-79 years
Kentucky (21),0,0,1999,24,80-84 years
Kentucky (21),0,0,1999,114,45-49 years
Kentucky (21),0,0,1999,206,50-54 years
Kentucky (21),0,0,1999,93,55-59 years
Kentucky (21),0,0,1999,141,60-64 years
Kentucky (21),0,0,1999,39,65-69 years
Kentucky (21),0,0,1999,38,70-74 years
Kentucky (21),0,0,1999,185,75-79 years
Kentucky (21),0,0,1999,45,80-84 years
Kentucky (21),0,0,1999,55,85+ years
Kentucky (21),0,0,2000,208,55-59 years
Kentucky (21),0,0,2000,76,60-64 years
Kentucky (21),0,0,2000,79,65-69 years
Kentucky (21),0,0,2000,24,70-74 years
Kentucky (21),0,0,2000,87,75-79 years
Kentucky (21),0,0,2000,150,45-49 years
Kentucky (21),0,0,2000,35,50-54 years
Kentucky (21),0,0,2000,193,55-59 years
Kentucky (21),0,0,2000,85,60-64 years
Kentucky (21),0,0,2000,864,65-69 years
Kentucky (21),0,0,2000,196,70-74 years
Kentucky (21),0,0,2000,38,75-79 years
Kentucky (21),0,0,2000,530,80-84 years
Kentucky (21),0,0,2000,299,85+ years
Kentucky (21),0,0,2001,69,55-59 years
Kentucky (21),0,0,2001,488,60-64 years
Kentucky (21),0,0,2001,239,65-69 years
Kentucky (21),0,0,2001,104,70-74 years
Kentucky (21),0,0,2001,171,75-79 years
Kentucky (21),0,0,2001,128,80-84 years
Kentucky (21),0,0,2001,93,45-49 years
Kentucky (21),0,0,2001,198,50-54 years
Kentucky (21),0,0,2001,341,55-59 years
Kentucky (21),0,0,2001,429,60-64 years
Kentucky (21),0,0,2001,304,65-69 years
Kentucky (21),0,0,2001,65,70-74 years
Kentucky (21),0,0,2001,230,75-79 years
Kentucky (21),0,0,2001,53,80-84 years
Kentucky (21),0,0,2001,74,85+ years
Kentucky (21),0,0,2002,77,50-54 years
Kentucky (21),0,0,2002,86,55-59 years
Kentucky (21),0,0,2002,344,60-64 years
Kentucky (21),0,0,2002,660,65-69 years
Kentucky (21),0,0,2002,344,70-74 years
Kentucky (21),0,0,2002,53,75-79 years
Kentucky (21),0,0,2002,452,80-84 years
Kentucky (21),0,0,2002,127,45-49 years
Kentucky (21),0,0,2002,163,50-54 years
Kentucky (21),0,0,2002,593,55-59 years
Kentucky (21),0,0,2002,49,60-64 years
Kentucky (21),0,0,2002,125,65-69 years
Kentucky (21),0,0,2002,32,70-74 years
Kentucky (21),0,0,2002,219,75-79 years
Kentucky (21),0,0,2002,559,80-84 years
Kentucky (21),0,0,2002,32,85+ years
Kentucky (21),0,0,2003,280,50-54 years
Kentucky (21),0,0,2003,281,55-59 years
Kentucky (21),0,0,2003,91,60-64 years
Kentucky (21),0,0,2003,284,65-69 years
Kentucky (21),0,0,2003,26,70-74 years
Kentucky (21),0,0,2003,331,75-79 years
Kentucky (21),0,0,2003,49,80-84 years
Kentucky (21),0,0,2003,408,45-49 years
Kentucky (21),0,0,2003,221,50-54 years
Kentucky (21),0,0,2003,"1,856",55-59 years
Kentucky (21),0,0,2003,410,60-64 years
Kentucky (21),0,0,2003,79,65-69 years
Kentucky (21),0,0,2003,21,70-74 years
Kentucky (21),0,0,2003,"1,039",75-79 years
Kentucky (21),0,0,2003,617,80-84 years
Kentucky (21),0,0,2003,127,85+ years
Kentucky (21),0,0,2004,904,55-59 years
Kentucky (21),0,0,2004,449,60-64 years
Kentucky (21),0,0,2004,200,65-69 years
Kentucky (21),0,0,2004,377,70-74 years
